filepath,label,original_split,label_id,split
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_412_jpg.rf.0370bd94fdfeb6d87e3da615b694bb39.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-2-39-44-PM_png.rf.81e20941ea220265743252f75babd8e1.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-3-04-10-PM_png.rf.4a1b3899c7a55b4acff6830b9e5023cf.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-37-41-PM_png.rf.0289cc1ac26e9f2f13bac8ffac30d1fe.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/vertical_flip_Screen-Shot-2018-06-13-at-12-17-31-AM_png.rf.212b47ec30af0fcf49e0b325dd4ddee1.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/freshapples/translation_Screen-Shot-2018-06-08-at-5-34-14-PM_png.rf.5c5fe10558bcb001cc9191160744baf5.jpg,freshapples,validation,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-20-34-PM_png.rf.2d64fc51378031edbb0c77d3cdc294c8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-52-20-PM_png.rf.8781748355d98f345ae00fabfc0f9bc8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-20-29-PM_png.rf.d077084ea19423ea267870ba7b6f389d.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_479_jpg.rf.9fa20d5419a4a2ec2efd78d870ecb196.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/valid/rottenlemons/bad_quality_491_jpg.rf.001bd2766316a1113e25496c09a4b999.jpg,rottenlemons,validation,4,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-07-at-2-45-09-PM_png.rf.3a7678e0efd17aa6ee99a57353816f79.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/translation_Screen-Shot-2018-06-08-at-5-32-43-PM_png.rf.c4d1b37ec507a5afda818ab4f4e401f7.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-24-29-PM_png.rf.4e8b56d4276874223ccb7afbae4e4df8.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_731_jpg.rf.ffce0bea5d636469cc21fc2a58f4d0bc.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-08-at-2-43-29-PM_png.rf.693cc1cd107c37b7947b195fb2f5e531.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-07-at-2-34-49-PM_png.rf.978f6a8fcbf227ab8af5fe8e6e645d4f.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/valid/freshlemons/good_quality_952_jpg.rf.46fb51d2a341b8b430a6a2ad86e3b9cc.jpg,freshlemons,validation,1,train
/content/DATA_SET_A_O_L-1/train/freshoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-52-12-PM_png.rf.7e80fcd8df3981fc90c8e5fa94ef0f0a.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-36-42-PM_png.rf.10745b3036c4dafbe5436c8a61789da2.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_15_Screen-Shot-2018-06-07-at-2-23-40-PM_png.rf.967bd01def23aa34512969ae8c8b49d1.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-20-56-PM_png.rf.cab7d43f21cb041cc537663587d146fb.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-42-30-PM_png.rf.23dde292b5157b81655ebb4588009a0d.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-25-37-PM_png.rf.41e2df980c016ed52d78fba87e2bb704.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-24-09-PM_png.rf.7544850a9a12d8275eb4886dedcfa0ea.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_75_Screen-Shot-2018-06-08-at-5-16-44-PM_png.rf.d8d0623ec6d28da1b31afdbff5bb0af0.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-3-06-06-PM_png.rf.1fb9d351a4c9d49c5ceb7f2d1cb7c6d1.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_75_Screen-Shot-2018-06-13-at-12-09-05-AM_png.rf.33b53b4f1c5af4280f2b9eeab5cc2a6e.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_15_Screen-Shot-2018-06-13-at-12-10-45-AM_png.rf.e5757a7379f77261ffb0c2ea3220fff2.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_397_jpg.rf.e7850af2c9da129edd389d991498f3f9.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/vertical_flip_Screen-Shot-2018-06-12-at-11-38-13-PM_png.rf.20ad9fbc72b451177710ebc67f9d153e.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-18-51-PM_png.rf.0e1610e9d7ed20846fe5db5eb81f0687.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/test/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-34-00-PM_png.rf.1cd84e08c5e0825dd99ddec2f81500fa.jpg,rottenoranges,test,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-23-46-PM_png.rf.d2fb8006a66cd9e3ed322401777c054a.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/Screen-Shot-2018-06-08-at-5-28-38-PM_png.rf.590698fbac307eff4a4355cd601f8a06.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_1018_jpg.rf.41b857d1cc6cf5af4972177f4473fef6.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/test/freshoranges/vertical_flip_Screen-Shot-2018-06-13-at-12-04-46-AM_png.rf.9b6cf7a17277c5cb5689f932586ddcfe.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-11-08-PM_png.rf.7de52a0e07e6af30f7b182477f4fdc1b.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-41-26-PM_png.rf.1f15ca3df6a7d4f6484d4f82dc10dcf3.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-41-14-PM_png.rf.6746c8683cced96131b112a2baa24684.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_246_jpg.rf.def96b8edc3b78aa50e5c847e8408185.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_610_jpg.rf.cdf5207105ed3a28493069768c814af8.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-42-18-PM_png.rf.9096c6a5c56f383dd083af5afe220634.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-43-31-PM_png.rf.f9389cd3ab471011519d25ca5ad6d54b.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-23-33-PM_png.rf.ce550348d6ad075c9f63d94e69a935b1.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-33-38-PM_png.rf.0147d392ca71ce12afee20aea0c8eda2.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-07-at-2-39-20-PM_png.rf.874e147697652c1a2c364c6ec07e3663.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-37-11-PM_png.rf.d39a3db40d4e94e69bfca2c2cffa9dd8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-07-at-2-39-20-PM_png.rf.7d50ee9e47ec1e32ebee75a9ab8e36b5.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-2-57-05-PM_png.rf.af1f2301c1e59bdb6cae95da886a46a7.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-08-at-2-27-44-PM_png.rf.b93b32816b7669a4825a877f6bd7d0e2.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_45_Screen-Shot-2018-06-13-at-12-05-33-AM_png.rf.15926998143fa76b6ce3fd230de2b5e3.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-3-05-53-PM_png.rf.d5827e9b3ef467da9a9e7ddf3b128edd.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_15_Screen-Shot-2018-06-08-at-2-30-31-PM_png.rf.2092dfb3acb1ecb930d96681c85de8b0.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_431_jpg.rf.6395b78c6f09460ccc1cff385f1f1e4f.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_449_jpg.rf.43e3b841f6e0674877f4d34fb4f066e1.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-08-at-2-37-13-PM_png.rf.70fbc6f70a7d897076f16f83ac163ebf.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-50-31-PM_png.rf.7890ce21131e9ab95e2d71fe77524663.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_15_Screen-Shot-2018-06-07-at-2-40-13-PM_png.rf.df631bf3bb5aac6a458de42274270d13.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-36-42-PM_png.rf.adaff4bf74c7c3d4464fc744e5f4746a.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/saltandpepper_Screen-Shot-2018-06-13-at-12-09-05-AM_png.rf.7fd499936536fd3b669fc1b81eb611cd.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_340_jpg.rf.b4427b08d84c7b0bd910572a30dd6e0e.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-08-at-2-42-58-PM_png.rf.2fd72eaacd03e911922d830e676f8a07.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_936_jpg.rf.54aabfbb3c5623ab3538ee0018c49dcd.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/freshoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-50-19-PM_png.rf.5546054c05d8451abbb158560688e74f.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-27-06-PM_png.rf.e398133f594c05b887f99d28c3608239.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_15_Screen-Shot-2018-06-12-at-11-32-17-PM_png.rf.44d2b58f5fccbbf39efbd286638e9ef3.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/valid/freshlemons/good_quality_794_jpg.rf.4f6b62c9ca9e13eefaecb0867820d8ee.jpg,freshlemons,validation,1,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_15_Screen-Shot-2018-06-13-at-12-16-22-AM_png.rf.7f065bc374800fbaac03e44d00cb36dd.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/Screen-Shot-2018-06-08-at-2-42-30-PM_png.rf.4664b46c49469c990e18892d04c8b3f0.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-30-11-PM_png.rf.4afed3658157dd86993758f6df874710.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_382_jpg.rf.48503d442ceb85351babf234c5cd4af0.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-11-28-AM_png.rf.0e258ce5b0de3693f407987ce3cd3745.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-07-at-3-06-11-PM_png.rf.ea32df1100d95b5726fe670d8f8cf625.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-43-26-PM_png.rf.18aa9a472d4de96e9fffff39764d6f2a.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_542_jpg.rf.b4b7631c01fdc3ff401be3715e4e3920.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-19-47-PM_png.rf.33b2f375c99ec5808acf0c293f27a7f2.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-08-at-2-35-03-PM_png.rf.395558041ca3f9691750fe1a4498a7be.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_1013_jpg.rf.3f1e3e5c2c091246ef58745cb8ce59c3.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-08-at-2-31-45-PM_png.rf.fd518c744de92da944395d5fc4b624df.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/vertical_flip_Screen-Shot-2018-06-13-at-12-13-19-AM_png.rf.2283ea8798dc845308e16f2ea21e2e12.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-52-03-PM_png.rf.e22504fac0d75d4ae0f04ea34f007691.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-43-13-PM_png.rf.35958565a05a56ae550cc83e5d250d5a.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-3-02-51-PM_png.rf.0c89540f384a01efe3701912ea1f9be8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/Screen-Shot-2018-06-13-at-12-01-03-AM_png.rf.31890aeac0abf453a90d4b92c509dd5c.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/test/freshoranges/rotated_by_45_Screen-Shot-2018-06-13-at-12-20-25-AM_png.rf.aa435a3241650d333a77e865a9537484.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-54-41-PM_png.rf.39b4910bc2325ffc6679974114d820e8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-23-03-PM_png.rf.f7fe7ae513094ed65d544b60dbbabb2a.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-09-17-PM_png.rf.d1c6b9842e8c86eaa561a5dbed36d572.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-27-49-PM_png.rf.cc9ee30c161a7c9a48d062c8325e748d.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/translation_Screen-Shot-2018-06-13-at-12-04-01-AM_png.rf.e184b31ef3656ab86014e5d0a9115b71.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-08-at-2-45-58-PM_png.rf.723d7b8f6e1751cb2c1e037b472b66ed.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-20-51-PM_png.rf.09365d581b13ab8555b485e32706bf58.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-13-45-PM_png.rf.dc1ba06b71aa53167fdedbdd64fc01a2.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_5_jpg.rf.a8818104a3ab6fd1cc9af72a8a27445a.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-08-at-2-37-53-PM_png.rf.04b365aa72d53245d1c88fc5fa696ab4.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-08-58-AM_png.rf.8f00f280e3f81db3abf9578ba537e896.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-07-at-2-51-16-PM_png.rf.79979fae88884a85a387b46b4fc2b814.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/rottenoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-24-24-PM_png.rf.00961477e502d31ba3f56dd9db319385.jpg,rottenoranges,test,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-06-19-PM_png.rf.c9b58301d15444fb1f46840422ac9599.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-08-at-2-31-45-PM_png.rf.ae6effbc06656f086748f2751fd3a695.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_109_jpg.rf.1bf018035c5b9c6b68329f9276059467.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-44-29-PM_png.rf.55621b847ba08de450b39a01416f8f72.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_15_Screen-Shot-2018-06-08-at-5-20-26-PM_png.rf.04738150e1a5b0bff5d76e94dc1987a9.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_93_jpg.rf.0f58c7bfcae3884103372dd266d12804.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/valid/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-16-16-PM_png.rf.0a0377857e477f514ba6d27f5a877ac1.jpg,freshapples,validation,0,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_832_jpg.rf.52e19adeea3f2a20336ae330c3851951.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_151_jpg.rf.0dad641248bc1e0671d0d9dd78ec2ec4.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/vertical_flip_Screen-Shot-2018-06-12-at-11-43-54-PM_png.rf.957ac52cea797df076df1cb1166bdffe.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_388_jpg.rf.034063bd2c44729c5ffe23ab6ae807ae.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-45-21-PM_png.rf.57b9cb3bbd5ab94163c5f460a7faffa4.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_75_Screen-Shot-2018-06-13-at-12-09-32-AM_png.rf.60199ce12fdb3a5e8ff75047ed1463de.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_928_jpg.rf.7730a10b668a2820c194d7e9937cfa59.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-51-08-PM_png.rf.63308932955863dbaba9bae7dbceadd3.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/valid/freshlemons/good_quality_33_jpg.rf.f405afa8f818e05cc225261c1225c434.jpg,freshlemons,validation,1,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_257_jpg.rf.a441021246c918604274448fa97fefca.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/freshapples/translation_Screen-Shot-2018-06-08-at-5-28-32-PM_png.rf.225c03a3f716bff1d8ad9cdbd274d594.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-08-at-2-37-19-PM_png.rf.081ab4c6fe1f858728877362ed712e25.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-07-at-2-35-21-PM_png.rf.ccc75a77ed0e39a07330227cb29ecf17.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-46-22-PM_png.rf.28a14731ca990d2818680309856ceb04.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_643_jpg.rf.ce7bff942e7c4be16cd9d0183f40206b.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-45-05-PM_png.rf.3aa628dbbaba14a72cdf813e6ec8910a.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-2-41-14-PM_png.rf.9e3b842205ae687c52ef8ac54e0b4c9f.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-15-52-PM_png.rf.fff7b2adfcee3349262838027a2319f3.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_30_Screen-Shot-2018-06-13-at-12-11-57-AM_png.rf.c7c18652d14efaa564baaaf7fa148815.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_556_jpg.rf.f1a8bef0189fcfecaad3d8c549faa9c3.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_75_Screen-Shot-2018-06-08-at-5-15-34-PM_png.rf.bc4c28180afc6c92b02c85e3293c00b6.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_945_jpg.rf.68e76bc21905bd3657b5e56cd428f40f.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_561_jpg.rf.865e6cac31b6fa495acd188bacf376ac.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-25-16-PM_png.rf.93212fe79536c93d45df45be54b92bba.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-15-08-AM_png.rf.1d70d66254e42236402d401a1efc9721.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_30_Screen-Shot-2018-06-13-at-12-03-34-AM_png.rf.3cead8a349cfe41a57dc062d5f5a81e2.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_482_jpg.rf.95b26f4033fb7c0101c37d85ddc11ed5.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/test/rottenlemons/bad_quality_96_jpg.rf.b321e10b252f8caa31d12b557a8373b9.jpg,rottenlemons,test,4,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_191_jpg.rf.854c38d6c8ea79d064fdea824ffb824c.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-34-21-PM_png.rf.35633449a69f8876445749298529d8bd.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-13-45-PM_png.rf.cb417c65d581cd89d7ededee0a025fa2.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/valid/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-02-38-PM_png.rf.0afb3f0954c6259f636cf55420a27b21.jpg,freshapples,validation,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-17-34-PM_png.rf.9d2b57413418097f5446981b2baf0ba9.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/test/freshoranges/translation_Screen-Shot-2018-06-13-at-12-10-57-AM_png.rf.15c6a2768731204e364c7e1a5493f13d.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-18-28-PM_png.rf.b3774c99a2a8463ee8634e6e53a680b0.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_249_jpg.rf.f5beb77bebd6c0b82504bd25bcc06f6b.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_75_Screen-Shot-2018-06-13-at-12-01-03-AM_png.rf.685f67f229a44736ae4163c845b535f7.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_830_jpg.rf.1e6a4c6cfc31a687fc8fcd3084f451cd.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-12-at-11-58-18-PM_png.rf.710fa87ce7244cc2d686e847480c66e6.jpg,freshoranges,train,2,train
